idcvlac,nombre,fecha
0001193350,"Estímulo de Investigación para profesionales con trayectoria Instituto Colombiano de Antropología e Historia, ICANH,Instituto Colombiano De Antropología E Historia - Icanh",2020
0001193350,"Beca posdoctoral,Universidad Nacional Autónoma de México UNAM",2021
0001776756,"Mejor estudiante investigador ,FUNDACION UNIVERSITARIA DE POPAYAN",2021
0001461263,"DOS VOTOS DE DISTINCIÓN TESIS MAGÍSTER PSICOLOGÍA SOCIAL COMUNITARIA,Pontificia Universidad Católica De Chile",2010
0001461263,"DISTINCIÓN DOCENTE INVESTIGACIÓN FORMATIVA ""SEMILLLERO DE INVESTIGACIÓN SUJETO Y CONTEXTO"" (SISCO)- PROGRAMA TRABAJO SOCIAL.,FUNDACION UNIVERSITARIA DE POPAYAN",2020
0001620683,"Proyecto de Grado Laureado UIS. Tesis intitulada: ""Los nazarenos en Bucaramanga: Historia de una Hermandad 1852-1950"",UNIVERSIDAD  INDUSTRIAL DE SANTANDER",2018
0001620683,"Beca Completa Universidad Andina Simón Bolívar, Quito, Ecuador.,UNIVERSIDAD ANDINA SIMÓN BOLIVAR",2018
0001620683,"Beca ""Andina"" para la elaboración de tesis de maestría en investigación en Historia,Universidad Andina Simón Bolívar Sede Ecuador",2019
0001620683,"Egresado Destacado Escuela de Historia - Universidad Industrial de Santander,UNIVERSIDAD  INDUSTRIAL DE SANTANDER",2022
0001613216,"Beca Mención de Honor,UNIVERSIDAD DEL TOLIMA",2012
0001613216,"Beca Mención de Honor,UNIVERSIDAD DEL TOLIMA",2013
0001613216,"Beca Mención de Honor,UNIVERSIDAD DEL TOLIMA",2014
0001613216,"Beca promedio y rendimiento académico ,UNIVERSIDAD DEL TOLIMA",2011
0001613216,"Beca estancia de Investigación,Universidad Autónoma Del Estado De México",2015
0001613216,"Ganador concurso Semillero de Talentos de COLFUTURO - Grupo Proimágenes- Colombia,Colfuturo",2015
0001613216,"Ganador concurso  --Joven participe 1 cabildo de Juventudes  ¿ Toluca de Lerdo (México ¿ ponente).,Secretaria Pública de Juventud - Toluca",2015
0001613216,"Fomento a la lectura  en Universidad Autónoma del Estado de México- ¿Cuento corto de libros, lectores y escritores,Universidad Autónoma Del Estado De México",2015
0001613216,"Ganador concurso ¿ Poesía  - Microrrelatos ,Colectivo Diversidad Literaria",2015
0001613216,"¿ Poesía  - Microrrelatos ¿ Diversidad Literaria, S.L España",2015
0001613216,"Estados Unidos por Excelencia Académica ,Fundación Educativa y Cultural Colombia - Estados Unidos",2015
0001613216,"Concurso de Poesía  Pluma, tinta y papel,Colectivo Diversidad Literaria",2015
0001613216,"Beca CLACSO-CONACYT,Instituto De Investigaciones Dr. José María Luis Mora",2016
0001613216,"Documentos de investigación académica sobre ¿Manuel Quintín Lame, reconocidos para integrar el Registro Especial de Archivo de Derechos Humanos.,Centro Nacional de Memoria Histórica",2017
0001613216,"XVI.	Ganador concurso internacional de ensayo (primer puesto): ¿A 25 años de la comisión de Concordia y Pacificación¿ COCOPA. La comisión Bicameral de Concordia y Pacificación del Honorable Congreso de la Unión ¿ México,Cámara de Diputados - Congreso de la Unión de México",2019
0001613216,"Becas de doctorado ,Consejo Nacional de Ciencia y Tecnología, CONACYT",2018
0001613216,"Beca colegiatura doctorado,Universidad Iberoamericana",2018
0001613216,"exaltación  y reconocimiento,SENA",2021
0001613216,"exaltación  y reconocimiento,SENA/Centro Nautico Pesquero Buenaventura",2021
0000074963,"Reconocimiento al maestro por su labor en la región en lenguajes artísticos Cinematografía,FUNDACION UNIVERSITARIA DE POPAYAN",2017
0001507158,"Estímulo Relatos Regionales del Fondo para el Desarrollo Cinematográfico.,Ministerio De La Cultura Iii Convocatoria Regional",2019
0001603536,"RECONOCIMIENTO A DOCENTE INVESTIGADOR,FUNDACION UNIVERSITARIA DE POPAYAN",2020
0001266764,"MEJOR DOCENTE DE ÉTICA,Ministerio De Educación Nacional - Mineducación",2012
0001266764,"RECONOCIMIENTO AL DESEMPEÑO DOCENTE,UNIVERSIDAD DE SAN BUENAVENTURA CALI",2013
0001266764,"RECONOCIMIENTO DOCENTE A LA DEDICACIÓN Y ESTUDIO,I.E ABSALÓN TORRES CAMACHO",2013
0001266764,"DESEMPEÑO DOCENTE Y SENTIDO DE PERTENENCIA,Colegio Mayor Santiago de Cali",2006
0001266764,"Medalla ATC: Excelencia docente y Compromiso Institucional ,Institucion Educativa Absalón Torres Camacho",2020
0001266764,"Reconocimiento por Excelente Ponencia,Revista Expresiones UVM - Grupo Editorial",2020
0001506307,"Inclusión en el área de gestión de información y conocimiento de la Corte Interamericana de Derechos Humanos ,Corte Interamericana de Derechos Humanos",2022
0001506307,"Mención de Honor tesis de grado como Abogado ,UNIVERSIDAD DEL CAUCA",2007
0001506307,"Beca Colciencias formación doctoral ,UNIVERSIDAD DEL CAUCA",2015
0001506307,"Tesis Laureada Doctorado Ciencias Jurídicas Universidad Javeriana de Bogotá ,PONTIFICIA UNIVERSIDAD JAVERIANA",2020
0001506307,"Tesis Cum Laude Doctorado en Estudios Avanzados en Derechos Humanos ,Universidad Carlos III de Madrid",2020
0001506307,"Investigador categoría JUNIOR reconocido por el Ministerio de Ciencia, Tecnología e Innovación de Colombia ,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2022
0000003170,"Tesis de grado meritoria,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2012
0000003170,"Segundo puesto con la ponencia la ruptura del rol de la mujer en el marco del posconflicto colombiano,Asociación Colombiana de Facultades de Derecho",2017
0000405957,"Beca Innovacción Cauca Maestrías Nacionales  03-2015. Sistema General de Regalías,UNIVERSIDAD DEL CAUCA",2016
0001253964,"Labor Docente,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2013
0001253964,"Escalafon Docente Auxiliar,UNIVERSIDAD COOPERATIVA DE COLOMBIA",2012
0001253964,Acta de aprobación de la Cámara de Comercio del Cauca,2015
0000044724,"Beca Fundación Carolina,Fundación Carolina",2018
0001522071,"Beca Innovacción Cauca Maestrías Nacionales 03-2015. Sistema General de Regalías,UNIVERSIDAD DEL CAUCA ,UNIVERSIDAD DEL CAUCA",2016
0001522071,"Mención de honor,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2020
0001522071,"Reconocimiento a la producción de nuevo conocimiento de alto impacto,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2021
0001522071,"Mención de Honor año 2021,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2021
0000036502,"Popayán educa con los mejores - Por aportar con excelencia como Docente al cumplimiento de la misión educativa,SECRETARIA  DE EDUCACION MUNICIPAL DE POPAYAN",2017
0000036502,"Mejor promedio - Licenciatura en Educación Preescolar - III semestre,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2004
0000036502,"Mejor promedio - Licenciatura en Educación Preescolar - IV Semestre,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2005
0000036502,"Mejor promedio - Licenciatura en Educación Preescolar - VI Semestre,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2006
0000036502,"Mejor promedio - Licenciatura en Educación Preescolar - VII Semestre,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2006
0000036502,"Diploma de la Excelencia Docente. Reconocimiento por desempeño laboral en la Facultad de Educación,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2018
0001602163,"Desempeño en el Desarrollo de las actividades de ciencia, tecnología e innovación,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2016
0000004900,"Por su dedicación, esfuerzo y entrega en el ejercicio docente reconocida por la población estudiantil como asesora en la práctica educativa durante el primer periodo académico de 2009,uNIVERSIDAD COOPERATIVA DE COLOMBIA. Popayàn",2009
0000004900,"Como reconocimiento a su inestimable contribución ,ALCALDIA MUNICIPAL",2002
0000004900,"El Consejo de prática docente, presenta felicitación y reconociemiento por obtener 10.0 de calificación en la unidad práctica docente: ""Prática integral final"",Normal Nacional Sor Josefa del Castillo y guevara",1994
0000004900,"Reconocimiento por Decanatura de la Facultad de Educación,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2019
0000004900,"Mejor docente - ocupando el primer lugar en el evento ""Noche de la Excelencia"" IP-2019,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2019
0000004900,"Por su excelente presentación en el marco del XIV Encuentro Departamental de Semillero de Investigación EDESI2020 ,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2020
0000004900,"El Comité de Investigaciones del Programa de Licenciatura en Educación para la Primera Infancia adscrito a la Facultad de Educación de la Corporación Universitaria Autónoma del Cauca, en uso de sus facultades legales, según Resolución 0414 del 5 de octubr,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2021
0000004900,"Reconocimiento por haber obtenido el premio a la Trayectoria de excelencia 2021, categoría egresada de doctorado Best Student 2021.,Universidad Cuauhtémoc Aguascalientes",2021
0000004900,"Reconocimiento a su desempeño por el compromiso y responsabilidad en el desarrollo de la labor educativa durante el segundo semestre del 2021,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2021
0000004900,"Reconocimiento en el examen de grado del Doctorado en Ciencias de la Educación, con tesis Aprobada con Mención Honorífica,Universidad Cuauhtémoc Aguascalientes",2020
0000004900,"Por su excelente presentación en el marco del XV Encuentro Departamental de Semillero de Investigación EDESI2021,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2021
0000004900,"El comité organizador del I Congreso de Ciencias Sociales y Humanas, una mirada desde las regiones otorga reconocimiento por obtener mejor puntaje en la modalidad de investigación en desarrollo a la propuesta de proyecto - Diseño de recursos tecnológicos ,CORPORACIÓN  UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA",2022
0000157117,"Grado de honor,UNIVERSIDAD CATOLICA DE COLOMBIA",2008
0001675887,"TESIS MERITORIA,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2022
0001388929,"MUJERES DE LUZ,CLUB ROTATORIO POPAYAN",2013
0001388929,"MEDALLA ORDEN DEL FUNDADOR ""BRUNO MANTILLA"",CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2009
0001388929,"HONOR AL MERITO,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2005
0001388929,"ENTREGA, DEDICACIÓN, TRABAJO EN EQUIPO Y CALIDAD DE SERVICIO,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2009
0001388929,"ORDEN AL MERITO ""Marco Aurelio Bolañoz"",ALCLADIA MUNICIPIO DE BALBOA",2011
0001078828,"Exención de pago de derechos de matricula para los programas de pregrado,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2007
0001078828,"Grado de Honor,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2008
0001078828,"Exencion de pago de derechos de matricula en los programas de posgrado,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2008
0001078828,"Renovación del incentivo de exencion de pago de derechos de matricula para programas de posgrado,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2009
0001078828,"Renovación del incentivo de exencion de pago para programas de posgrado,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2010
0001078828,"Devolución del valor de la matricula de posgrado,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2011
0000870994,Mejor ponencia,2008
0000870994,Beca Pasantia Seminario Internacional en Desarrollo Local. Israel,2009
0000870994,Pesquisador Colaborador Universidad de Brasilia,2012
0000870994,Mejor ponencia COGESTEC,2016
0000870994,"Logros en la Creación de Empresa,UNIVERSIDAD DEL CAUCA",2016
0000870994,"Mejor ponencia conferencia ASCOLFA 2018,Asociación Colombiana De Facultades De Administración",2018
0000870994,"Reconocimiento excelente labor docente Especialización Alta Gerencia,Colegio Mayor Del Cauca - Institución Universitaria",2018
0000870994,"Mejor Ponencia ASCOLFA - Modelo de innovación abierta en empresas de base tecnológica: La experiencia en el Cauca,ASCOLFA",2020
0000870994,"Mejor ponencia ASCOLFA - Piloto de transformación digital en el sector de transporte de carga: La experiencia en Popayán,ASCOLFA",2020
0001015486,"Beca académica y de sostenimiento. Convocatoria 2011-2013. Maestría en Sociología. Facultad Latinoamericana de Ciencias Sociales FLACSO sede Ecuador,Facultad Latinoamericana De Ciencias Sociales",2011
0001015486,"Reconocimiento por desempeño en el desarrollo de las actividades de ciencia, tecnología e innovación 2016,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2016
0000397407,"Reconocimiento a la productividad en investigación- Resolución No. 0122 del 26 de octubre de 2021,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2021
0000397407,"Mención Honrosa orientación projeo PIBIC Gabriel Bizerril,Universidade de Brasilia",2018
0000397407,"Mención Honrosa orientación projeo PIBIC Mirella Cruz de Sousa,Universidade de Brasilia",2019
0000397407,"Mención Honrosa orientación projeo PIBIC Maria Clara Araújo,Universidade de Brasilia",2019
0000397407,"Reconocimiento al desempeño- Resolución 2011 del 2016,CORPORACIÓN UNIVERSITARIA AUTÓNOMA DEL CAUCA",2016
0001487098,"tesis de maestria aprobada por unanimidad,UNIVERSIDAD SERGIO ARBOLEDA",2014
0001487098,tesis de maestria aprobada por unanimidad con la máxima calificación,2010
0000420840,"Labor en Favor de la Investigación,UNIVERSIDAD DEL CAUCA",2017
0000420840,"Premio ponencia presentada en el Encuentro Interno de Semilleros de Investigación,UNIVERSIDAD DEL CAUCA",2018
0000420840,"Trayectoria investigativa, calidad de producción y excelencia científica ,UNIVERSIDAD DEL CAUCA",2018
0000420840,"Reconocimiento  a la trayectoria investigativa, calidad en producción y excelencia científica como investigador JUNIOR,UNIVERSIDAD DEL CAUCA",2018
0000420840,"Primer Puesto en modalidad de poster de trabajo de Investigación en el marco del Congreso de Médicos Residentes - Popayán 2019,UNIVERSIDAD DEL CAUCA",2019
0000420840,"Primer Lugar en el concurso de Poster científico - IV Congreso de Medicina Interna,UNIVERSIDAD DEL CAUCA",2019
0000420840,"A la investigación,Academia Nacional De Medicina",2019
0000420840,"Academia Nacional de Medicina,Academia Nacional De Medicina",2019
0000420840,"Solicitud de otorgamiento de Tesis Laureada por parte de Jurados Internacionales y Nacional,UNIVERSIDAD DEL CAUCA",2020
0000420840,"Investigación,Academia Nacional De Medicina",2020
0000420840,"Moción de felicitación,UNIVERSIDAD DEL CAUCA",2021
0001448180,"Beca por mejor promedio académico VIII semestre Universidad Nacional de Colombia,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2004
0000101941,"Media matrícula de honor,UNIVERSIDAD DEL CAUCA",2008
0000101941,"Media matrícula de honor,UNIVERSIDAD DEL CAUCA",2011
0000101941,"Media matrícula de honor ,UNIVERSIDAD DEL CAUCA",2012
0000101941,"Media matrícula de honor ,UNIVERSIDAD DEL CAUCA",2012
0001373010,"PREMIO NACIONAL EN EL AREA DE SISTEMATICA, ESTRUCTURA Y FUNCIÓN ANIMAL,Asociación Colombiana De Ciencias Biológicas - A.C.C.B",2009
0001658225,"Primer puesto en presentación oral,Sociedad Panamericana de Trauma",2022
0000884839,"Moción de Felicitación por el desempeño obtenido Dr. Jaime Salazar,HOSPITAL UNIVERSITARIO SAN IGNACIO",1989
0000884839,"Moción de felicitación por producción intelectual,UNIVERSIDAD DEL CAUCA",2006
0001408071,"Premio a la Excelencia Académica Award 2015,Asociacion Colombiana De Endocrinologia",2015
0001408071,"Reconocimiento a la trayectoria investigativa, calidad de producción y excelencia científica como Investigador JUNIOR,UNIVERSIDAD DEL CAUCA",2018
0001408071,"Moción de felicitación,Academia Nacional De Medicina",2021
0001520979,"Reconocimiento de la Universidad del Cauca, por el alto compromiso e importante labor de investigación,UNIVERSIDAD DEL CAUCA",2014
0001520979,"Reconocimiento de la Universidad del Cauca; Departamento de Ciencias Fisiológicas, Facultad Ciencias de la Salud: por el alto compromiso e importante labor de investigación,UNIVERSIDAD DEL CAUCA",2014
0001520979,"Distinción del trabajo: Titulado Sedentarismo, Un Factor de Riesgo Silente para Adquirir una Enfermedad Crónica no Transmisible. X Congreso Colombiano de Morfología, ASCOM. Quindío. ,SOCIEDAD COLOMBIANA DE MORFOLOGIA",2014
0001520979,"Distinción del Colegio médico del Cauca por la organización del Seminario enfoque: Clínico y Molecular del VIH/SIDA.,Colegio Médico de Cauca, Federación Médica Colombiana",2015
0001520979,"Moción de Felicitación del Consejo de la Facultad Ciencias de la Salud por la organización del Seminario enfoque: Clínico y Molecular del VIH/SIDA.,UNIVERSIDAD DEL CAUCA",2015
0001520979,"Universidad Nacional de Colombia: Reconocimiento por los méritos que constituyen sus trabajos académicos. ,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2015
0001520979,"Reconocimiento: Universidad Nacional de Colombia y la Revista Electrónica Morfolia. ,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2015
0001520979,"Reconocimiento del Departamento de Fisioterapia, Facultad Ciencias de la Salud de la Universidad del Cauca y la Organización -Del Laboratorio Al Campo-,UNIVERSIDAD DEL CAUCA",2016
0001520979,"Reconocimiento como segundo lugar al trabajo: XXI Congreso Colombiano de Cirugía Vascular y Angiología.,Asociación Colombiana de Cirugía Vascular",2016
0001520979,"Diploma de Honor: otorgado por la Asociación Latinoamericana de Cirugía Vascular y Angiología (ALCVA); Angiocaribe 2016, Asociación Latinoamericana de Cirugía Vascular y Angiología",2016
0001520979,"Premiación en la Categoría de eje temático de Anatomía Microscópica-  Poster: La matriz extracelular, la fuente directa de la remodelación cardiaca implicada en el infarto de miocardio. Asociación Colombiana de Morfología (ASCOM) XII Congreso Colombian,SOCIEDAD COLOMBIANA DE MORFOLOGIA",2016
0001520979,"Premiación en la Categoría de Anatomía Funcional-  Poster: Cambios estructurales macro y microscópicos del corazón en el envejecimiento. Asociación Colombiana de Morfología (ASCOM) XII Congreso Colombiana de Morfología,SOCIEDAD COLOMBIANA DE MORFOLOGIA",2016
0001520979,"CERTIFICACIÓN DE LA COMISIÓN DE PUBLICACIONES DE LA ACADEMIA NACIONAL DE MEDICINA DE COLOMBIA,Academia Nacional De Medicina",2017
0001520979,"Moción de Felicitación del Consejo de Facultad Ciencias de la Salud,UNIVERSIDAD DEL CAUCA",2017
0001520979,"Reconocimiento por la destacada participación en procesos de investigación - I Encuentro de semilleros de investigación- Facultad ciencias de la salud. ,UNIVERSIDAD DEL CAUCA",2017
0001520979,"Reconocimiento JULIO CESAR PERAFÁN FAJARDO,UNIVERSIDAD DEL CAUCA",2017
0001520979,"Student researcher,American Association Of Immunologists",2018
0001520979,"VII beca de investigación Henrich Quincke,Aps",2018
0001520979,"Reconocimiento institucional por actividades en investigación en el pregrado académico ,UNIVERSIDAD DEL CAUCA",2020
0001520979,"Moción de Felicitación del Consejo de Facultad Ciencias de la Salud, por el compromiso y responsabilidad en la participación de eventos Nacionales e internacionales. ,UNIVERSIDAD DEL CAUCA",2018
0001520979,"Reconocimiento por actividad laboral de Calidad en atención primaria en Salud de la ESE SUROEINTE ,CENTRO HOSPITAL NIVEL I de Municipio de SAN SEBASTIAN adscrito a la Empresa Social del Estado SURORIENTE",2021
0001520979,"Moción de felicitación por la participación y rol de investigador en adaptación respuestas inmunes al SARS-CoV-2 y a las vacunas profilácticas para las bases matemáticas de los modelos COVID-19 ,Harvard Médical School -Hms- Of Harvard University",2020
0001520979,"Human Exploration Small Steps Lead to Giant Leaps: Translating Research into Space Exploration- Proposal: Exploring heart cells in microgravity: metabolic and cellular risks in cardiomyocytes,National Aeronautics and Space Administration (NASA)",2020
0001520978,"Reconocimiento de la Universidad del Cauca, por el alto compromiso e importante labor de investigación,UNIVERSIDAD DEL CAUCA",2014
0001520978,"Reconocimiento de la Universidad del Cauca; Departamento de Ciencias Fisiológicas, Facultad Ciencias de la Salud: por el alto compromiso e importante labor de investigación,UNIVERSIDAD DEL CAUCA",2014
0001520978,"Distinción del Colegio médico del Cauca por la organización del Seminario enfoque: Clínico y Molecular del VIH/SIDA.,Colegio Médico de Cauca, Federación Médica Colombiana",2015
0001520978,"Moción de Felicitación del Consejo de la Facultad Ciencias de la Salud por la organización del Seminario enfoque: Clínico y Molecular del VIH/SIDA.,UNIVERSIDAD DEL CAUCA",2015
0001520978,"Universidad Nacional de Colombia: Reconocimiento por los méritos que constituyen sus trabajos académicos.,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA",2015
